Unnamed: 0,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentCode,year,Instrument,Segment Name,Segment Code,number of segments
,,,-6,600027.SS,Coal Sale,212115,4.0
,,,-6,000906.SZ,Automobile,"441110, 423110",5.0
,,,-6,000906.SZ,Eliminations,,5.0
,,,-6,000906.SZ,Raw Material Trade,"423520, 423510, 423390",5.0
,,,-6,000906.SZ,Logistics,"425120, 541614",5.0
,,,-6,000906.SZ,Finance Lease,"525990, 522220",5.0
,,,-6,000923.SZ,Special equipment manufacturing,333120,1.0
,,,-6,000090.SZ,Others,236220,5.0
,,,-6,000090.SZ,Real Estate,"236220, 236117",5.0
,,,-6,000090.SZ,Construction,"237990, 237310, 237110, 236116",5.0
,,,-6,000090.SZ,Property leasing,531120,5.0
,,,-6,000090.SZ,Elimination,,5.0
,,,-6,000932.SZ,Information & Finance,525990,3.0
,,,-6,000932.SZ,Other,,3.0
,,,-6,000932.SZ,Steel,"331110, 331513, 331222, 331210",3.0
,,,-6,006840.KS,Surfactant,325613,7.0
,,,-6,006840.KS,Other,,7.0
,,,-6,006840.KS,Phthalic Anhydride,325194,7.0
,,,-6,006840.KS,Variety Store,455110,7.0
,,,-6,006840.KS,Air Transport,"721110, 488190, 481112, 481111",7.0
,,,-6,006840.KS,Daily Supplies,"339994, 325620, 325611",7.0
,,,-6,006840.KS,Intercompany Eliminations,,7.0
,,,-6,000933.SZ,Trading,423520,6.0
,,,-6,000933.SZ,Electrolytic Aluminium Deep Processing,331313,6.0
,,,-6,000933.SZ,Extractive Industry,212115,6.0
,,,-6,000933.SZ,Nonferrous metals,212115,6.0
,,,-6,000933.SZ,Other,,6.0
,,,-6,000933.SZ,Property,531311,6.0
,,,-6,000937.SZ,Chemicals Industry,"325211, 325199, 324199",6.0
,,,-6,000937.SZ,Coal Mining,212115,6.0
,,,-6,000937.SZ,Construction Material,"327310, 327212",6.0
,,,-6,000937.SZ,Electricity,"221122, 221112",6.0
,,,-6,000937.SZ,Other,,6.0
,,,-6,000937.SZ,Intersegment Elimination,,6.0
,,,-6,0855.HK,City Water Supply operation and construction,221310,5.0
,,,-6,0855.HK,Eliminations,,5.0
,,,-6,0855.HK,Environmental Protection,"562211, 221320",5.0
,,,-6,0855.HK,Property Development and investment,"531120, 236117",5.0
,,,-6,0855.HK,All other segments,237990,5.0
,,,-6,2034.TW,Other,331110,3.0
,,,-6,2034.TW,Steel Pipes,331210,3.0
,,,-6,2034.TW,Stainless steel,"331110, 331221, 331210",3.0
,,,-6,000953.SZ,Others,325199,3.0
,,,-6,000953.SZ,Chemical Industry,325411,3.0
,,,-6,000953.SZ,Energy and Power,325120,3.0
,,,-6,037400.KQ,,,0.0
,,,-6,600219.SS,Aluminum Material,"331318, 331313, 331314",2.0
,,,-6,600219.SS,Other Operations,,2.0
,,,-6,8009.HK,,,0.0
,,,-6,600230.SS,Other Segment,,2.0
,,,-6,600230.SS,Chemical Industry,"325180, 325211, 325199",2.0
,,,-6,000970.SZ,Manufacturing,"327110, 332999",2.0
,,,-6,000970.SZ,Others,,2.0
,,,-6,600008.SS,Other Operating Business,561499,7.0
,,,-6,600008.SS,Hotels and Restaurants,"722511, 721110",7.0
,,,-6,600008.SS,Highway Fee,488490,7.0
,,,-6,600008.SS,Eliminations,,7.0
,,,-6,600008.SS,Land Development,237210,7.0
,,,-6,600008.SS,Water and Garbage Disposal,221320,7.0
,,,-6,600008.SS,Environment Protection,333310,7.0
,,,-6,0436.HK,"Environmental sewage treatment, management services, utilities and facilities","562219, 221320",4.0
,,,-6,0436.HK,Environment waste treatment and disposal services,562219,4.0
,,,-6,0436.HK,Head Office & Corporate,,4.0
,,,-6,0436.HK,Plastic Dyeing Investments,326121,4.0
,,,-6,600256.SS,Trade Business,"424690, 423520",2.0
,,,-6,600256.SS,Industry,"325194, 211130, 212115, 324199",2.0
,,,-6,600259.SS,Commercial,423510,2.0
,,,-6,600259.SS,Industry,"212290, 331491",2.0
,,,-6,000975.SZ,Non-ferrous Metal Mining and Dressing Industry,"212230, 212220",2.0
,,,-6,000975.SZ,Other Service,523999,2.0
,,,-6,4763.T,"Other Legal, Accounting, It ·","541219, 541110",6.0
,,,-6,4763.T,Other,561320,6.0
,,,-6,4763.T,Eliminations and Corporate,,6.0
,,,-6,4763.T,Creative Field (Japan),561320,6.0
,,,-6,4763.T,Creative Field (South Korea),561320,6.0
,,,-6,4763.T,Medical Field,561320,6.0
,,,-6,600300.SS,Other,,7.0
,,,-6,600300.SS,Wine,312130,7.0
,,,-6,600300.SS,Intercompany Eliminations,,7.0
,,,-6,600300.SS,Real Estate,"531190, 531130, 531120, 236117",7.0
,,,-6,600300.SS,Grain and Oil Transportation,"493110, 484110",7.0
,,,-6,600300.SS,Tea,311920,7.0
,,,-6,600300.SS,Food,"311999, 311514, 311511, 311211",7.0
,,,-6,000990.SZ,Other,,4.0
,,,-6,000990.SZ,Medical Health,622110,4.0
,,,-6,000990.SZ,Chemical Industry,"325199, 325120",4.0
,,,-6,000990.SZ,Botanical and Medical Manufacturing,325411,4.0
,,,-6,2548.TW,China,"531120, 531110, 236220, 236117",2.0
,,,-6,2548.TW,Taiwan,"531120, 531110, 236220, 236117",2.0
,,,-6,2651.T,Eliminations and Corporate,,5.0
,,,-6,2651.T,Domestic Convenience Store Business,"445131, 424490, 424470",5.0
,,,-6,2651.T,Other,541613,5.0
,,,-6,2651.T,Entertainment related business,"449210, 561599, 512131",5.0
,,,-6,2651.T,Seijoishii,445110,5.0
,,,-6,600261.SS,Other Business,,2.0
,,,-6,600261.SS,Electrical Appliances,"335139, 335132, 335131",2.0
,,,-6,8095.HK,Manufacture and Sale of Electronic Fire Equipment,334290,4.0
,,,-6,8095.HK,Investment Holding,551112,4.0
,,,-6,8095.HK,Tourism Development,"561520, 487110",4.0
,,,-6,8095.HK,All Other Segments,312130,4.0
,,,-6,000983.SZ,Electricity Power,"221122, 221112",4.0
,,,-6,000983.SZ,Raw Coal,"212115, 212114",4.0
,,,-6,000983.SZ,Other Segment,531120,4.0
,,,-6,000983.SZ,Coke,324199,4.0
,,,-6,2659.T,Retail Business,"459999, 445110",3.0
,,,-6,2659.T,Eliminations,,3.0
,,,-6,2659.T,CVS business,"445131, 541990, 524210, 484110",3.0
,,,-6,600298.SS,Yeast,311999,5.0
,,,-6,600298.SS,Packaging Industry,"326199, 326112",5.0
,,,-6,600298.SS,Other,"561990, 311999",5.0
,,,-6,600298.SS,Milk Dairy Products,"311514, 311511, 311313",5.0
,,,-6,600298.SS,Eliminations,,5.0
,,,-6,600293.SS,Rental Income,531190,4.0
,,,-6,600293.SS,Glass Manufacture,"327212, 327211",4.0
,,,-6,600293.SS,Eliminations,,4.0
,,,-6,600293.SS,Mobile Internet Terminal and Service Industry,"519290, 449210, 423430",4.0
,,,-6,5457.TWO,,,0.0
,,,-6,000155.SZ,Other Operation,,3.0
,,,-6,000155.SZ,Chemical fertilizers and chemical products manufacturing,"325180, 325314, 325311, 325199",3.0
,,,-6,000155.SZ,Trade,"424910, 424690",3.0
,,,-6,600366.SS,NdFeb Magnets,332999,4.0
,,,-6,600366.SS,Other Operating,,4.0
,,,-6,600366.SS,Other Main Business,333618,4.0
,,,-6,600366.SS,Motors,333618,4.0
,,,-6,600281.SS,Precious Metal Manufacturing,331491,4.0
,,,-6,600281.SS,Other Industry,,4.0
,,,-6,600281.SS,Construction & Installation,236220,4.0
,,,-6,600281.SS,Trade,423510,4.0
,,,-6,049770.KS,Food Manufacturing,"311710, 311999, 311612, 311421",4.0
,,,-6,049770.KS,Feed Department,311119,4.0
,,,-6,049770.KS,Marine products&Circulation Department,"459999, 722310, 311941",4.0
,,,-6,049770.KS,Consolidation Adjustment,,4.0
,,,-6,4825.T,,,0.0
,,,-6,000998.SZ,Other Operation,,2.0
,,,-6,000998.SZ,Agriculture Segment,"325311, 111199, 111160, 111150",2.0
,,,-6,0698.HK,Communication Facilities,335999,6.0
,,,-6,0698.HK,Eliminations,,6.0
,,,-6,0698.HK,Electrical Fittings,335220,6.0
,,,-6,0698.HK,Ironware Parts,"335999, 332510",6.0
,,,-6,0698.HK,Corporate and Others,,6.0
,,,-6,0698.HK,Corporate/Unallocated Exp,,6.0
,,,-6,600328.SS,Salt Chemical,"325180, 325998",6.0
,,,-6,600328.SS,Other,"424690, 424210",6.0
,,,-6,600328.SS,Other Operation,,6.0
,,,-6,600328.SS,Salt,311942,6.0
,,,-6,600328.SS,Medicine Manufacturing,325411,6.0
,,,-6,600328.SS,Elimination,,6.0
,,,-6,600323.SS,Solid waste business,562219,3.0
,,,-6,600323.SS,Energy business,221210,3.0
,,,-6,600323.SS,Water business,221310,3.0
,,,-6,600339.SS,Other,,5.0
,,,-6,600339.SS,Oil and Gas Field Surface Engineering,237120,5.0
,,,-6,600339.SS,Pipeline and Storage Engineering,237120,5.0
,,,-6,600339.SS,Oil Refining and Chemical Engineering,"324110, 237120",5.0
,,,-6,600339.SS,"Environmental Engineering, Project Management and Others",213112,5.0
,,,-6,600399.SS,Special Steel Products,"331410, 331110",3.0
,,,-6,600399.SS,Service Industry,561990,3.0
,,,-6,600399.SS,Other Business,,3.0
,,,-6,600388.SS,Real Estate,"531311, 531110",3.0
,,,-6,600388.SS,Environmental Protection Equip. Manu.,"333413, 333310",3.0
,,,-6,600388.SS,Other,562219,3.0
,,,-6,600309.SS,Other Business,,3.0
,,,-6,600309.SS,Chemical Industry,"326112, 325211, 325199, 325110",3.0
,,,-6,600309.SS,Others,"541715, 541690",3.0
,,,-6,600378.SS,Chemical Materials & Gas,"325180, 325199, 325120, 325110",1.0
,,,-6,600389.SS,chlor-alkali,325130,5.0
,,,-6,600389.SS,Agricultural Pesticide,325320,5.0
,,,-6,600389.SS,Sales,"424690, 424610",5.0
,,,-6,600389.SS,Chemicals,"325180, 325998, 325211",5.0
,,,-6,600389.SS,Thermoelectricity,221330,5.0
,,,-6,042660.KS,Special Ship,336611,5.0
,,,-6,042660.KS,Ship Build,336611,5.0
,,,-6,042660.KS,Other Segment,"541512, 541511, 483111",5.0
,,,-6,042660.KS,Construction,"336611, 237310, 236118, 236116",5.0
,,,-6,042660.KS,Consolidation Adjustment,,5.0
,,,-6,600305.SS,Seasoning and Spice,"312130, 311941",2.0
,,,-6,600305.SS,Other Main Operations,,2.0
,,,-6,600010.SS,metallurgical industry,331492,2.0
,,,-6,600010.SS,Other Operations,,2.0
,,,-6,600376.SS,Real Estate Development,"721110, 531311, 236220, 236117",2.0
,,,-6,600376.SS,Other,,2.0
,,,-6,047040.KS,Other,"721110, 531120",4.0
,,,-6,047040.KS,Plant,"237130, 237120, 236210",4.0
,,,-6,047040.KS,Public Works,"237990, 237310",4.0
,,,-6,047040.KS,Housing Construction,"236220, 236116",4.0
,,,-6,047050.KS,Trade,"424690, 423690, 423510, 423120",3.0
,,,-6,047050.KS,Energy,211120,3.0
,,,-6,047050.KS,Manufacture&Other,313210,3.0
,,,-6,600383.SS,Real Estate Lease,531210,5.0
,,,-6,600383.SS,Other,,5.0
,,,-6,600383.SS,Other Business,,5.0
,,,-6,600383.SS,Property Manager,531311,5.0
,,,-6,600383.SS,Sale of Real Estate,"236118, 236117",5.0
,,,-6,2688.HK,Vehicle gas refuelling stations,457120,8.0
,,,-6,2688.HK,Sales of Gas Appliances,"335220, 333414",8.0
,,,-6,2688.HK,Wholesale Of Gas,486210,8.0
,,,-6,2688.HK,Gas Connection Fees,221210,8.0
,,,-6,2688.HK,Sales of Piped Gas,221210,8.0
,,,-6,2688.HK,Sale Of Material,221210,8.0
,,,-6,2688.HK,Vehicle gas Refueling Stations,221210,8.0
,,,-6,2688.HK,Sale of intergrated energy and services,"221118, 221330, 221210",8.0
,,,-6,1083.HK,Sale and Distribution of Piped Gas and Related Products,"486990, 424710, 221210",2.0
,,,-6,1083.HK,Gas connection,"457120, 486990, 424710",2.0
,,,-6,051910.KS,Electric Equipments,"335910, 334419",5.0
,,,-6,051910.KS,Petrochemical Business,"325212, 325211, 325110",5.0
,,,-6,051910.KS,Petrochemical Manufacturing,"325212, 325211, 325110",5.0
,,,-6,051910.KS,Common,,5.0
,,,-6,051910.KS,information business&material,"334419, 325998",5.0
,,,-6,4368.T,Electronic Materials And Chemicals Business Functionality,"325180, 424690, 325998, 325991",3.0
,,,-6,4368.T,Life Science Business,"325180, 325199",3.0
,,,-6,4368.T,Eliminations and Corporate,,3.0
,,,-6,600528.SS,Real Estate,"423810, 423390, 423330, 423320",5.0
,,,-6,600528.SS,Sales Material,236117,5.0
,,,-6,600528.SS,Others,,5.0
,,,-6,600528.SS,Constructions,237990,5.0
,,,-6,600528.SS,Exploration Design,"541330, 237990",5.0
,,,-6,600395.SS,Intercompany Eliminations,,4.0
,,,-6,600395.SS,Electric Power Generation,221112,4.0
,,,-6,600395.SS,Coal Products,212115,4.0
,,,-6,600395.SS,Machinery,333131,4.0
,,,-6,600419.SS,Other Business,,3.0
,,,-6,600419.SS,Liquid milk and dairy products manufacturing,"311514, 311511",3.0
,,,-6,600419.SS,Animal livestock husbandry,112120,3.0
,,,-6,600530.SS,Industry,325411,6.0
,,,-6,600530.SS,Elimination,,6.0
,,,-6,600530.SS,Commerce,424210,6.0
,,,-6,600530.SS,Real Estate,"236220, 236117",6.0
,,,-6,600530.SS,Other Business,,6.0
,,,-6,600530.SS,Lease,531120,6.0
,,,-6,4290.T,Eliminations and Corporate,,4.0
,,,-6,4290.T,Asia and Oceania,"623110, 621610, 561320, 541613",4.0
,,,-6,4290.T,America and Europe,"812930, 561990, 541512, 524114",4.0
,,,-6,4290.T,Japan,"561990, 561790, 561421, 531390",4.0
,,,-6,031440.KS,Food Distribution,"424480, 423990, 311999",3.0
,,,-6,031440.KS,Distribution,"484110, 311612",3.0
,,,-6,031440.KS,Food & Drink Business,722513,3.0
,,,-6,600346.SS,Logistics Service,541614,5.0
,,,-6,600346.SS,Plastic Products Manufacture,333248,5.0
,,,-6,600346.SS,Eliminations,,5.0
,,,-6,600346.SS,Thermal Power Generation,333998,5.0
,,,-6,600346.SS,Polyester Fiber Division,"325220, 325211",5.0
,,,-6,021320.KQ,,,0.0
,,,-6,600596.SS,Product of chemical industry,325199,9.0
,,,-6,600596.SS,Other Industry,"325180, 325199",9.0
,,,-6,600596.SS,Logistics / Transportation,484121,9.0
,,,-6,600596.SS,Silicone products,325199,9.0
,,,-6,600596.SS,Coal,212115,9.0
,,,-6,600596.SS,Packaging Products,325312,9.0
,,,-6,600596.SS,Elimination,,9.0
,,,-6,600596.SS,Seed Industry,"424950, 424910",9.0
,,,-6,600596.SS,Agrochemical products,"325320, 325312",9.0
,,,-6,0818.HK,Others,541618,5.0
,,,-6,0818.HK,Financial Solutions,522320,5.0
,,,-6,0818.HK,Electronic Power Meters & Solutions,334515,5.0
,,,-6,0818.HK,Payment processing solutions,522320,5.0
,,,-6,0818.HK,Platform Operation Solutions,519290,5.0
,,,-6,003670.KS,Lime Chemical Segment,"423320, 327410",2.0
,,,-6,003670.KS,Refractory Manufacturing & Maintenance Segment,"327120, 423320",2.0
,,,-6,6121.TWO,,,0.0
,,,-6,2935.T,,,0.0
,,,-6,600361.SS,,,0.0
,,,-6,2119.HK,Beverage solutions,311920,2.0
,,,-6,2119.HK,Food Products,311412,2.0
,,,-6,8117.HK,Manufacturing & Sales of FRP Pipes,339999,2.0
,,,-6,8117.HK,Transmission and distribution of LNG,424690,2.0
,,,-6,600567.SS,Other Business,,7.0
,,,-6,600567.SS,Others,,7.0
,,,-6,600567.SS,Box Board paper Products,322130,7.0
,,,-6,600567.SS,elimination,,7.0
,,,-6,600567.SS,Newsprint,322120,7.0
,,,-6,600567.SS,Box Sheet original paper,322211,7.0
,,,-6,600567.SS,Wastepaper,322130,7.0
,,,-6,8935.TWO,,,0.0
,,,-6,600583.SS,Other Business,,3.0
,,,-6,600583.SS,Non Marine Engineering,"541330, 237120",3.0
,,,-6,600583.SS,Marine Engineering,"541330, 237990, 237120, 213112",3.0
,,,-6,5726.T,Polysilicon,"331410, 325199",3.0
,,,-6,5726.T,Titanium,331491,3.0
,,,-6,5726.T,Energy-related Products,"331410, 334413",3.0
,,,-6,5903.TWO,Retail Department,445131,4.0
,,,-6,5903.TWO,Other Operating Department,445110,4.0
,,,-6,5903.TWO,Logistics Department,"484110, 445110",4.0
,,,-6,5903.TWO,Intercompany Eliminations,,4.0
,,,-6,600509.SS,Other Operating,,4.0
,,,-6,600509.SS,Industry,"519290, 221121, 221112, 221111",4.0
,,,-6,600509.SS,Construction,236220,4.0
,,,-6,600509.SS,Trade,423990,4.0
,,,-6,2613.T,Other,311225,3.0
,,,-6,2613.T,Eliminations and Corporate,,3.0
,,,-6,2613.T,Oil Production,311225,3.0
,,,-6,5534.TW,Building Department,"531120, 531110",3.0
,,,-6,5534.TW,Consturction department,"236220, 236210, 236116",3.0
,,,-6,5534.TW,Intercompany Eliminations,,3.0
,,,-6,600598.SS,Other,,4.0
,,,-6,600598.SS,Farming,"424910, 423820, 237210, 115116",4.0
,,,-6,600598.SS,Industry,"322120, 325314, 325311, 325199",4.0
,,,-6,600598.SS,Real Estate,236117,4.0
,,,-6,600456.SS,,,0.0
,,,-6,600486.SS,Agriculture Chemicals Manufacturing,325320,2.0
,,,-6,600486.SS,Others,"424910, 325320",2.0
,,,-6,054210.KQ,,,0.0
,,,-6,600496.SS,Others,,3.0
,,,-6,600496.SS,Fasteners & Design,339993,3.0
,,,-6,600496.SS,Steel Structure Industry,"332312, 332311, 238120",3.0
,,,-6,600580.SS,,,0.0
,,,-6,060150.KQ,Automobile Dismantling Recycling,562998,6.0
,,,-6,060150.KQ,Construction Waste,"562998, 324121, 238910",6.0
,,,-6,060150.KQ,Final Processing Waste,"562998, 562219",6.0
,,,-6,060150.KQ,Other,,6.0
,,,-6,060150.KQ,Intercompany Eliminations,,6.0
,,,-6,060150.KQ,Shredder Rupture Recyclage,,6.0
,,,-6,600426.SS,Chemical manufacturing,"325180, 325199",4.0
,,,-6,600426.SS,Other Operations,,4.0
,,,-6,600426.SS,Thermoelectronic Power Generation,"221330, 221112",4.0
,,,-6,600426.SS,Fertilizer Manufacturing,"325314, 325311",4.0
,,,-6,3090.TW,Other,"423690, 423610",2.0
,,,-6,3090.TW,Taiwan,"423690, 423610",2.0
,,,-6,0954.HK,,,0.0
,,,-6,8905.T,Operating segment-Japan,531120,3.0
,,,-6,8905.T,Operating segment-China,531120,3.0
,,,-6,8905.T,Operating segment-Asean,531120,3.0
,,,-6,6223.TWO,,,0.0
,,,-6,058610.KQ,,,0.0
,,,-6,2742.T,,,0.0
,,,-6,600515.SS,Commercial Business,455110,5.0
,,,-6,600515.SS,Undistributed Profit,,5.0
,,,-6,600515.SS,MEM & Consultation,236220,5.0
,,,-6,600515.SS,Real Estate Business ,"236220, 236117",5.0
,,,-6,600515.SS,Airport Business Division,"541850, 488510, 488190, 488119",5.0
,,,-6,600586.SS,Other,,3.0
,,,-6,600586.SS,Building Material,327211,3.0
,,,-6,600586.SS,Chemical Industry,325180,3.0
,,,-6,2325.T,Other,,4.0
,,,-6,2325.T,Overseas Business Headquarters,,4.0
,,,-6,2325.T,Domestic,,4.0
,,,-6,2325.T,Eliminations and Corporate,,4.0
,,,-6,600597.SS,Normal temperature marketing center,424430,11.0
,,,-6,600597.SS,North China Division,"311514, 311513, 311512, 311511",11.0
,,,-6,600597.SS,Overseas Business Division,"424490, 311514",11.0
,,,-6,600597.SS,Dairy Division,112120,11.0
,,,-6,600597.SS,East China Division,"311514, 311513, 311512, 311511",11.0
,,,-6,600597.SS,South China Division,"311514, 311513, 311512, 311511",11.0
,,,-6,600597.SS,Central China Division,"311514, 311513, 311512, 311511",11.0
,,,-6,600597.SS,Logistics Division,541614,11.0
,,,-6,600597.SS,Headquarters,,11.0
,,,-6,600597.SS,Raw Cheese Marketing Center,424430,11.0
,,,-6,600597.SS,Milk Powder Marketing Center,424490,11.0
,,,-6,600516.SS,Carbon,335991,2.0
,,,-6,600516.SS,Mining industry,212210,2.0
,,,-6,2331.T,Security Business,"561621, 561612",5.0
,,,-6,2331.T,Other,561621,5.0
,,,-6,2331.T,General Management and Disaster Prevention Business,"561790, 531311, 238220, 238210",5.0
,,,-6,2331.T,Eliminations and Corporate,,5.0
,,,-6,2331.T,Nursing Business,621610,5.0
,,,-6,000875.SZ,Electric Power Sales,"221112, 221111",3.0
,,,-6,000875.SZ,Heat Power Sales,221330,3.0
,,,-6,000875.SZ,Others Business,,3.0
,,,-6,069260.KS,Manufacturing,"325180, 325311, 325199",2.0
,,,-6,069260.KS,Adjustment,,2.0
,,,-6,2337.T,Other Businesses,523210,5.0
,,,-6,2337.T,Eliminations/Corporate,"531390, 531312",5.0
,,,-6,2337.T,Clean energy,"221115, 221114",5.0
,,,-6,2337.T,Asset management,523940,5.0
,,,-6,2337.T,Shinchiku,,5.0
,,,-6,SUWN.PK,,,0.0
,,,-6,600549.SS,Other business,,6.0
,,,-6,600549.SS,Tungsten and Other Metallic Products,"331410, 331491",6.0
,,,-6,600549.SS,Materials for Batteries,325180,6.0
,,,-6,600549.SS,Real Estate & Property Management,"531312, 531311, 236116",6.0
,,,-6,600549.SS,Rare Earth,212290,6.0
,,,-6,600549.SS,Eliminations,,6.0
,,,-6,600353.SS,Other,,2.0
,,,-6,600353.SS,Manufacture,"335999, 335313, 334419",2.0
,,,-6,600563.SS,Electronic Instrument Manufacturing,"335999, 334416",2.0
,,,-6,600563.SS,Others,,2.0
,,,-6,2176.HK,,,0.0
,,,-6,6279.TWO,,,0.0
,,,-6,2302.HK,Trading of mineral property,"423520, 423510",2.0
,,,-6,2302.HK,Exploration and trading of mineral properties,423510,2.0
,,,-6,066970.KQ,Battery Material Segment,325199,2.0
,,,-6,066970.KQ,Eletronic Matereial Segment,423830,2.0
,,,-6,5017.T,Sales / Petroleum Refining,"211120, 324110, 237120, 213112",1.0
,,,-6,600537.SS,Power Generation Business,221118,3.0
,,,-6,600537.SS,Photovoltaic Products,334413,3.0
,,,-6,600537.SS,Power Station Construction and Service,237130,3.0
,,,-6,2326.HK,Sourcing and sale of metal minerals and industrial materials,423520,4.0
,,,-6,2326.HK,Production and sale of utilities,221112,4.0
,,,-6,2326.HK,Production and sale of industrial products,325180,4.0
,,,-6,2326.HK,Others,,4.0
,,,-6,2768.T,Eliminations and Corporate,,11.0
,,,-6,2768.T,Chemical,"424720, 424690",11.0
,,,-6,2768.T,Other,"524210, 484110, 423690, 423520",11.0
,,,-6,2768.T,Metal,423510,11.0
,,,-6,2768.T,Automobile,423110,11.0
,,,-6,2768.T,Energy,"424720, 423520",11.0
,,,-6,2768.T,Food,"424910, 424480, 424420",11.0
,,,-6,2768.T,Environment,424990,11.0
,,,-6,2768.T,Airline industry information,532411,11.0
,,,-6,2768.T,Industrial Foundation & Urban Development,236116,11.0
,,,-6,2768.T,Retail & life Business,"531120, 424990, 424490, 423310",11.0
,,,-6,600039.SS,Others,,6.0
,,,-6,600039.SS,BOTS,541330,6.0
,,,-6,600039.SS,Hydropower,221111,6.0
,,,-6,600039.SS,Engineering construction,237310,6.0
,,,-6,600039.SS,Land preparation and other,237210,6.0
,,,-6,600039.SS,Trade sales,423320,6.0
,,,-6,600502.SS,Real Estate,236117,6.0
,,,-6,600502.SS,Other Operations,,6.0
,,,-6,600502.SS,Electrical Power,"221310, 221111",6.0
,,,-6,600502.SS,Industrial & Residential Consturction,"237990, 237310",6.0
,,,-6,600502.SS,Eliminations,,6.0
,,,-6,600502.SS,Hotel & Other,721110,6.0
,,,-6,600481.SS,Others,333413,4.0
,,,-6,600481.SS,Chemical Engineering,325194,4.0
,,,-6,600481.SS,Machinery,333415,4.0
,,,-6,600481.SS,Elimination,,4.0
,,,-6,8103.TW,"Electronic, Telecommunication,Computer, etc.","331420, 334417",2.0
,,,-6,8103.TW,Other,335999,2.0
,,,-6,600433.SS,Paper Industry,322120,2.0
,,,-6,600433.SS,Other,,2.0
,,,-6,2317.HK,The People's Republic of China,"325199, 311211",7.0
,,,-6,2317.HK,Vietnam,"325311, 325199",7.0
,,,-6,2317.HK,Taiwan,"325311, 325199",7.0
,,,-6,2317.HK,ASEAN member countries (other than Vietnam),"325311, 325199",7.0
,,,-6,2317.HK,Japan,311930,7.0
,,,-6,2317.HK,Other regions,"325311, 325199",7.0
,,,-6,2317.HK,The United States,325199,7.0
,,,-6,600490.SS,Other Operation,,4.0
,,,-6,600490.SS,Industry,"331420, 325180",4.0
,,,-6,600490.SS,Metal Products Trade,423510,4.0
,,,-6,600490.SS,Other,"424690, 424590",4.0
,,,-6,600475.SS,Municipal Environmental Engineering and Service,"562213, 541330, 236210",6.0
,,,-6,600475.SS,Power station and environmental engineering and services,"541330, 237130, 221320",6.0
,,,-6,600475.SS,Boiler manufacturing,332410,6.0
,,,-6,600475.SS,Eliminations,,6.0
,,,-6,600475.SS,Local thermal power operation service,221118,6.0
,,,-6,600475.SS,Geothermal energy development and operation,221330,6.0
,,,-6,600546.SS,Others,,4.0
,,,-6,600546.SS,Other Business,,4.0
,,,-6,600546.SS,Coal ProductsTrade,423520,4.0
,,,-6,600546.SS,Coal Mining,212115,4.0
,,,-6,600348.SS,Electronic Power,"221114, 221112",3.0
,,,-6,600348.SS,Heat Supply,221330,3.0
,,,-6,600348.SS,Coal Mining,"212115, 212114",3.0
,,,-6,1719.T,Other Businesses,"541330, 423320, 237990",5.0
,,,-6,1719.T,Eliminations and Corporate,,5.0
,,,-6,1719.T,Construction Business,236220,5.0
,,,-6,1719.T,Business group,,5.0
,,,-6,1719.T,Civil Engineering Projects,237990,5.0
,,,-6,1720.T,Eliminations and Corporate,,5.0
,,,-6,1720.T,Real Estate,531110,5.0
,,,-6,1720.T,Intercompany Elimination,,5.0
,,,-6,1720.T,Construction,"237310, 236220",5.0
,,,-6,1720.T,construction and building activities,"237990, 237310",5.0
,,,-6,1721.T,Japan COMSYS Group,"238210, 237130",7.0
,,,-6,1721.T,Sanwa Comsys Engineering Group,237130,7.0
,,,-6,1721.T,Information System Group,518210,7.0
,,,-6,1721.T,TOSYS Group,237130,7.0
,,,-6,1721.T,Other,"551112, 237130",7.0
,,,-6,1721.T,Eliminations and Corporate,,7.0
,,,-6,1721.T,Tsuken Group,237130,7.0
,,,-6,600507.SS,Steel,"331110, 332618, 331221",2.0
,,,-6,600507.SS,Mining and Quarrying,212210,2.0
,,,-6,2375.T,,,0.0
,,,-6,2819.T,Food Business,"311942, 311421",3.0
,,,-6,2819.T,Other,"561320, 541810",3.0
,,,-6,2819.T,Logistics business,"493110, 484110",3.0
,,,-6,600477.SS,Other Business,,4.0
,,,-6,600477.SS,Construction,238120,4.0
,,,-6,600477.SS,Real Estate,236117,4.0
,,,-6,600477.SS,Building Materials,"332312, 327390",4.0
,,,-6,2384.T,Other Businesses,"221118, 562111, 561320, 541810",4.0
,,,-6,2384.T,Eliminations and Corporate,,4.0
,,,-6,2384.T,Logistics Business,"551112, 492210, 484121, 484110",4.0
,,,-6,2384.T,Real Estate Business,"531130, 531120, 531110",4.0
,,,-6,2791.T,,,0.0
,,,-6,002139.SZ,Intelligent control electronics industry,"335312, 334515, 334513",1.0
,,,-6,1813.HK,Property Management,"531320, 531312, 531311",4.0
,,,-6,1813.HK,Property Development,"551112, 236220, 236117",4.0
,,,-6,1813.HK,Property Investment,"531120, 531110",4.0
,,,-6,1813.HK,Hotel operations,721110,4.0
,,,-6,0658.HK,,,0.0
,,,-6,096770.KS,Petroleum Segment,"424720, 424710",5.0
,,,-6,096770.KS,Other Segment,,5.0
,,,-6,096770.KS,Chemical Segment,424690,5.0
,,,-6,096770.KS,Consolidation Adjustments,,5.0
