,Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
1322,6971.T,5210203010,4.3,,FY0
1324,8058.T,5220201010,15.8,15.7996000501008,FY0
1325,5411.T,5120102010,7.916,7.91614448846332,FY0
1326,6502.T,5440101010,10.3,10.3155848680632,FY0
1327,0297.HK,5110102014,12.246,12.2456952041788,FY0
1328,600019.SS,5120102013,6.299,6.26988998562321,FY0
1329,600900.SS,5910101021,11.627,10.4267822037063,FY0
1330,0836.HK,5910102010,8.25,8.22573467413675,FY0
1331,600096.SS,5110102010,45.31,43.9529206660365,FY0
1332,000898.SZ,5120102010,0.263,0.258886786816688,FY0
1333,000792.SZ,5110102011,90.45,89.307058063594,FY0
1335,600028.SS,5010203010,8.48,8.48083204301942,FY0
1337,3382.T,5430102012,8.7,8.7048642506075,FY0
1338,600048.SS,6010101010,9.339,10.0543783705834,FY0
1339,601006.SS,5240503011,8.9,8.85755011940153,FY0
1341,0552.HK,5220102023,8.529,8.52669955411123,FY0
1342,YAZG.SI,5210205010,7.901,,FY0
1343,601600.SS,5120103010,7.58,7.35238782003845,FY0
1345,601857.SS,5010201010,11.345,11.3605941961529,FY0
1346,601390.SS,5220102010,10.856,12.1019346508718,FY0
1347,601898.SS,5010101010,14.919,14.6056545886824,FY0
1348,601186.SS,5220102010,9.529,10.9466100920509,FY0
1354,0142.HK,5410202010,15.43,11.875483313369,FY0
1357,0173.HK,6010101010,3.128,3.12776315616444,FY0
1358,0542.HK,6010101010,-10.033,,FY0
1361,1304.TW,5110101011,6.23,6.22560617858677,FY0
1366,2802.T,5410202010,12.9,12.924691498819,FY0
1368,6754.T,5210203019,8.0,8.01095544813226,FY0
1372,4401.T,5110101010,6.6,6.56777297379819,FY0
1374,4216.T,5110101010,16.8,16.8339644209473,FY0
1380,9740.T,5220304014,7.8,7.81699635401662,FY0
1381,8217.T,5430102012,1.2,1.19294005733311,FY0
1384,6366.T,5220102010,80.3,,FY0
1391,9504.T,5910101010,-29.5,-29.5040379163478,FY0
1392,4617.T,5110101012,6.8,6.78252899495893,FY0
1397,4202.T,5110101011,14.3,14.3441438010818,FY0
1399,5471.T,5120102010,10.4,10.434214878163,FY0
1404,6367.T,5210203015,12.3,12.2465298671718,FY0
1407,1878.T,6010101010,18.239,18.4357600450669,FY0
1409,5714.T,5120105010,7.6,7.60722292769174,FY0
1411,4061.T,5110101010,4.4,4.36547893591451,FY0
1413,2206.T,5410202010,3.3,3.3392223598848,FY0
1421,5803.T,5210203013,16.4,16.6552281026172,FY0
1422,2607.T,5410202010,3.1,3.14801206583795,FY0
1423,6755.T,5210203015,6.7,6.70199849679123,FY0
1427,9075.T,5240503010,8.008,8.00818112486615,FY0
1428,4998.T,5110102012,3.4,3.34610664462644,FY0
1429,9757.T,5220304013,18.421,18.6861068809251,FY0
1431,5801.T,5210203010,6.554,6.16693522841521,FY0
1436,8078.T,5120102015,19.1,19.0672750326241,FY0
1440,8276.T,5430102012,4.2,4.22760203392881,FY0
1441,8803.T,6010101020,7.7,7.65877905466006,FY0
1443,4112.T,5110101010,5.3,5.27702606466315,FY0
1445,9509.T,5910101010,-8.6,-11.147609118152,FY0
1447,4992.T,5110102012,11.6,11.6312448247309,FY0
1449,3865.T,5130102010,3.8,3.77011577538714,FY0
1453,2810.T,5410202026,5.1,5.06345484812037,FY0
1454,4088.T,5110101015,9.7,9.79978554942359,FY0
1455,6652.T,5210203010,18.9,18.8228308468789,FY0
1460,4028.T,5110101010,7.3,7.33967247754886,FY0
1463,8001.T,5220201010,17.8,17.7447835342957,FY0
1464,8088.T,5010203010,11.2,11.1944681386601,FY0
1465,8595.T,5510202010,24.7,24.728236853734,FY0
1468,1963.T,5220102010,7.8,7.81782791090761,FY0
1472,7942.T,5110101010,2.8,2.8485250920059,FY0
1473,3863.T,5130102011,-12.3,-12.2704285010072,FY0
1474,8267.T,5430102010,2.2,2.19014664486866,FY0
1475,2811.T,5410202010,7.656,7.70462776319849,FY0
1476,1812.T,5220102010,11.2,11.1893284541192,FY0
1477,2220.T,5410202014,3.06,2.95002728619319,FY0
1479,1942.T,5220102010,7.4,7.26921188102491,FY0
1480,4118.T,5110101010,5.7,5.71085330195938,FY0
1481,8020.T,5220201010,12.9,12.8989024648535,FY0
1484,4613.T,5110101012,8.2,8.22118059351083,FY0
1490,7012.T,5440101010,10.2,9.80487868013453,FY0
1491,8818.T,6010101010,5.9,5.92219314948535,FY0
1493,6861.T,5210203010,15.6,15.5603908671344,FY0
1494,2801.T,5410202026,11.4,11.383925375718,FY0
1496,1944.T,5220102010,5.5,5.50822916626713,FY0
1500,5406.T,5120102010,8.4,8.39260641976679,FY0
1502,9161.T,5220102015,3.892,8.84196945159361,FY0
1504,1861.T,5220102015,4.7,4.70158803167808,FY0
1505,4996.T,5110102012,14.89,14.8880591911815,FY0
1506,3405.T,5110101010,9.0,8.99502273310752,FY0
1507,4023.T,5110101010,8.1,8.1405534012678,FY0
1509,6370.T,5220301010,7.1,7.11588315022911,FY0
1510,5352.T,5120201010,11.9,11.9274444996508,FY0
1512,1301.T,5410202018,12.8,12.8140063161394,FY0
1513,1951.T,5220102010,7.3,7.32653723655788,FY0
1514,1959.T,5220102010,10.5,10.5400848439028,FY0
1515,8194.T,5430102012,11.5,11.4739066986367,FY0
1516,6592.T,5210203010,5.3,5.29362099229009,FY0
1518,8002.T,5220201010,21.211,21.1116681937067,FY0
1520,8046.T,5120201015,3.7,3.72891706931547,FY0
1523,5463.T,5120102010,7.9,7.90617551356277,FY0
1535,4182.T,5110101010,8.3,8.345099666009,FY0
1540,7003.T,5210205010,19.0,19.4179148842679,FY0
1542,5706.T,5120105016,3.5,3.45229717094976,FY0
1543,4183.T,5110101010,11.1,11.0619607717604,FY0
1548,2201.T,5410202023,7.9,7.90177571965546,FY0
1549,2264.T,5410202010,7.9,7.8653361236827,FY0
1553,2217.T,5410202023,9.2,9.42080960098065,FY0
1555,8012.T,5110101010,6.6,6.63682320205299,FY0
1569,5393.T,5220102017,13.939,13.1016050966334,FY0
1571,6996.T,5210203013,8.2,8.17137508954108,FY0
1572,8091.T,5410202018,11.1,11.0416383489647,FY0
1573,2871.T,5410202010,9.9,9.90236746837216,FY0
1578,8174.T,5910201010,14.63,14.6177756993921,FY0
1586,5302.T,5210203010,7.1,7.05466593042518,FY0
1587,4092.T,5110101010,2.0,2.03310029961478,FY0
1588,6997.T,5210203013,4.8,4.80168999207816,FY0
1592,6594.T,5210203010,3.399,3.55047292033312,FY0
1598,9072.T,5240503012,7.1,7.10731768321006,FY0
1600,2282.T,5410202010,3.4,3.71467784382838,FY0
1601,4403.T,5110101010,15.63,14.7674666272555,FY0
1602,4612.T,5110101012,6.913,7.53368877834394,FY0
1606,4091.T,5110101015,10.8,10.8024372001171,FY0
1610,4114.T,5110101010,5.49,5.49260529122109,FY0
1611,1332.T,5410202018,10.4,10.4430924498699,FY0
1612,5480.T,5120102013,27.8,27.7941570624497,FY0
1613,4205.T,5110101010,3.359,3.22644654337646,FY0
1614,1820.T,5220102010,6.66,6.42835726421694,FY0
1615,2002.T,5410202010,-2.4,-2.37783285307875,FY0
1616,2602.T,5410202020,6.99,6.9997019935066,FY0
1617,3105.T,5440101010,7.6,7.54868500301144,FY0
1618,2897.T,5410202028,10.7,10.6814686303451,FY0
1620,1929.T,5220102015,11.3,11.3246936776349,FY0
1625,1802.T,5220102010,8.0,7.95483408439164,FY0
1626,3861.T,5130102010,6.3,6.31633448403499,FY0
1630,6645.T,5210203010,10.6,10.5992681351797,FY0
1632,5233.T,5120201010,-6.6,-6.60437401051736,FY0
1634,1980.T,5220102010,8.3,8.3176420376089,FY0
1635,9532.T,5910201010,4.3,4.28908637428381,FY0
1636,4187.T,5110101010,11.9,11.8932483853401,FY0
1637,4046.T,5110101010,11.5,11.5262147779813,FY0
1639,6644.T,5210203019,2.9,2.86281702063008,FY0
1641,5541.T,5120105013,-6.6,-6.63003832125213,FY0
1642,1893.T,5220102010,0.4,0.432301245710169,FY0
1643,2281.T,5410202016,4.0,4.00389279699241,FY0
1645,2809.T,5410202026,6.2,6.24704119821001,FY0
1646,1926.T,5220102012,11.5,11.4848345476992,FY0
1648,4220.T,5110101011,7.5,7.53570608688854,FY0
1654,4078.T,5110101010,2.993,2.94209938371553,FY0
1655,1377.T,5410201017,7.221,7.22121388536922,FY0
1662,4471.T,5110101010,4.11,3.9126199891928,FY0
1663,6516.T,5210203010,13.1,13.1261072636495,FY0
1665,5481.T,5120102013,10.1,10.084862981897,FY0
1669,2805.T,5410202026,6.6,6.64343635001791,FY0
1671,9735.T,5220304014,8.4,8.40284691969219,FY0
1674,4228.T,5110101010,0.8,0.78438858471657,FY0
1676,4099.T,5110101010,6.754,8.85213521352135,FY0
1678,9507.T,5910101012,-7.6,-7.51493803815135,FY0
1679,1803.T,5220102010,5.9,5.85037112654557,FY0
1683,7970.T,5110101010,8.6,8.55187626901963,FY0
1692,3003.T,6010101010,11.9,11.9514272253965,FY0
1693,8079.T,5410202010,6.66,6.07558391091696,FY0
1695,4004.T,5110101010,7.03,5.78661334756512,FY0
1696,5805.T,5210203012,15.0,14.9627521287337,FY0
1698,2004.T,5410202011,7.1,7.11130620867513,FY0
1703,4203.T,5110101011,8.4,8.36413181268203,FY0
1704,5232.T,5120201010,-3.0,-2.98328390753333,FY0
1705,8053.T,5220201010,16.2,16.1949479316948,FY0
1707,5713.T,5120105010,10.4,10.4377640558986,FY0
1708,8830.T,6010101010,9.4,9.43228342810276,FY0
1712,1979.T,5220102017,6.3,6.32128613460978,FY0
1713,3880.T,5130102010,-14.0,-14.0446084769461,FY0
1714,1801.T,5220102010,5.6,5.55028488140983,FY0
1716,2902.NG,5410202010,6.5,6.51640422695652,FY0
1719,4914.T,5110101010,6.5,6.46181950083253,FY0
1721,1969.T,5220102010,8.88,8.88047993957177,FY0
1727,6768.T,5210203013,4.0,3.9774990527451,FY0
1728,9743.T,5220304022,1.6,1.57255605234228,FY0
1730,6762.T,5210203011,8.3,8.27813045194531,FY0
1737,9746.T,5220304010,11.9,11.8554697124835,FY0
1741,4045.T,5110101010,6.1,6.12850534907562,FY0
1743,8841.T,6010101010,3.4,3.35084028210022,FY0
1744,1860.T,5220102010,3.5,3.46939000897718,FY0
1749,9533.T,5910201010,8.6,8.58856954382855,FY0
1750,1934.T,5220102010,5.0,4.97177281855037,FY0
1751,5727.T,5120105016,14.907,14.9813332268562,FY0
1757,4043.T,5110101010,4.23,4.12550087343074,FY0
1762,5423.T,5120102013,18.3,18.2784549112089,FY0
1763,8804.T,6010101010,10.0,9.97901630378738,FY0
1767,3878.T,5130102011,10.6,11.9193466054109,FY0
1770,3402.T,5110101010,4.95,4.95290277319163,FY0
1772,1835.T,5220102010,7.9,7.92515286668235,FY0
1774,3101.T,5110101010,-0.3,-0.340734112946856,FY0
1775,1890.T,5220102010,8.1,8.08357987108577,FY0
1776,6330.T,5220102017,3.5,3.52986562078056,FY0
1779,8015.T,5220201010,15.57,15.5729529175139,FY0
1781,4208.T,5110101010,-1.96,-1.91595085145775,FY0
1785,2267.T,5410202010,10.7,10.7207690687363,FY0
1787,6845.T,5210203010,11.2,11.2131450088556,FY0
1789,5444.T,5120102013,16.5,16.5155871115865,FY0
1791,2212.T,5410202012,3.907,3.50213007547645,FY0
1793,6506.T,5210203010,16.2,16.2142867207425,FY0
1796,5911.T,5220102015,10.1,10.1249521579575,FY0
1798,5357.T,5120201011,9.7,9.71336729488642,FY0
1810,0544.HK,5240503013,-28.228,36.4123159303882,FY0
1813,0135.HK,5910201011,9.0,8.99959546577382,FY0
1816,0270.HK,5910301011,10.64,10.64002258672,FY0
1820,0154.HK,5020101010,-40.75,9.63789833931854,FY0
1823,0014.HK,6010101020,2.859,-1.23273408759631,FY0
1824,0179.HK,5210203010,6.08,6.48972913641838,FY0
1831,0366.HK,5120201012,2.094,2.10312524080536,FY0
1835,0257.HK,5910401010,9.279,9.28263231670655,FY0
1837,0295.HK,5910101022,1.85,-8.39618723727035,FY0
1840,0369.HK,6010101010,2.5,-2.06352208828435,FY0
1844,0081.HK,6010101010,10.74,10.7395106040838,FY0
1845,0242.HK,6010101010,-1.624,-1.62375087989096,FY0
1847,0535.HK,6010101010,28.269,10.470951033328,FY0
1854,600874.SS,5910301012,9.63,7.74919778823342,FY0
1859,8279.T,5430102012,11.7,11.7208559353057,FY0
1868,2524.TW,6010101010,6.003,6.00266247557435,FY0
1869,600868.SS,5910101021,8.7514,2.43040960605109,FY0
1870,600861.SS,5430102012,-10.29,-5.77167334466179,FY0
1871,600863.SS,5910101010,13.16,11.7733713863317,FY0
1873,1102.TW,5120201012,7.564,7.56357614816492,FY0
1875,1308.TW,5110101011,9.753,9.75348669852734,FY0
1877,0726.HK,5120201010,7.98,-6.05255282706102,FY0
1878,005180.KS,5410202030,4.532,4.53149314726726,FY0
1879,1305.TW,5110101011,-3.589,-3.59293070478442,FY0
1880,001040.KS,5410202010,3.943,3.20061956270358,FY0
1883,0480.HK,6010101010,1.84,1.84360887651543,FY0
1890,004150.KS,5130102010,8.5,8.82742333792806,FY0
1891,004910.KS,5110101012,-2.333,-4.21383491740417,FY0
1897,2010.TW,5120102015,5.442,5.44215549890508,FY0
1904,000210.KS,5110101011,1.518,1.7354763973696,FY0
1908,000320.KS,5110101012,6.555,6.42405739876056,FY0
1912,2308.TW,5210203010,16.719,19.1265092431458,FY0
1914,009580.KS,5130102011,7.109,7.10913758742004,FY0
1915,001230.KS,5120102010,14.209,14.3909532165867,FY0
1916,002710.KS,5120102014,30.899,16.5442085704568,FY0
1918,010780.KS,5220102010,27.71,14.8405140764667,FY0
1921,6928.T,5210203010,6.5,6.47059735345128,FY0
1922,1402.TW,5440101010,3.93,3.93196205747095,FY0
1924,2908.T,5410202024,2.0,2.03549816139213,FY0
1926,1326.TW,5110101011,2.049,2.05258931447645,FY0
1927,1301.TW,5110101011,9.5,9.50034144695676,FY0
1928,0639.HK,5120102012,15.939,15.9405508154685,FY0
1929,1707.TW,5410202025,15.699,15.7032742528235,FY0
1931,006260.KS,5210203012,11.998,11.5604092689213,FY0
1939,004960.KS,5220102010,6.489,6.4892045135156,FY0
1940,009830.KS,5020101013,4.205,4.18295888557927,FY0
1943,002220.KS,5120102013,-21.041,-0.866364741259894,FY0
1945,010620.KS,5210205010,-2.074,-2.07427135976089,FY0
1947,000720.KS,5220102010,5.487,5.4871506998061,FY0
1948,011760.KS,5220201010,19.825,19.8250003939703,FY0
1950,015860.KS,5210203012,7.639,4.36713180400063,FY0
1952,004020.KS,5120102010,5.563,5.56328152479088,FY0
1959,2504.TW,5120201012,18.51,18.5069963795695,FY0
1963,9678.T,5220304018,6.4,6.4461060730121,FY0
1967,003070.KS,5220102010,34.289,20.2635209138729,FY0
1970,010060.KS,5110101010,25.209,25.5193792724687,FY0
1977,001570.KS,5110101013,9.719,-0.329269439482381,FY0
1978,000860.KS,5110101012,3.543,1.037944100111,FY0
1980,010420.KS,5130102014,7.94,4.01853609012177,FY0
1987,1443.TW,5240503010,-6.267,14.4594988952349,FY0
1988,003550.KS,5220304010,8.478,5.76317490490304,FY0
1989,006360.KS,5220102010,7.175,7.17511958078442,FY0
1994,001680.KS,5410202010,6.315,6.32218735442497,FY0
1997,8848.T,6010101010,157.3,153.411290947108,FY0
2004,004370.KS,5410202028,5.174,5.17395503457178,FY0
2009,1303.TW,5110101010,8.14,8.13735610473463,FY0
2010,9716.T,5220304010,4.6,4.5631813296484,FY0
2012,9511.T,5910101012,-33.4,-33.4125948657638,FY0
2014,6914.T,5210203010,12.8,12.6601838284268,FY0
2015,000150.KS,5440101010,-36.0,-35.0639551081275,FY0
2022,005490.KS,5120102010,6.109,6.11836804230543,FY0
2024,1216.TW,5410202010,14.169,14.1718858892303,FY0
2026,003030.KS,5120102013,20.561,20.5613425612612,FY0
2029,2910.T,5410202010,3.725,3.70185951477482,FY0
2032,005070.KS,5110101010,12.13,12.1304577370406,FY0
2036,006400.KS,5210203011,25.92,12.5177897326937,FY0
2037,005610.KS,5430102011,28.16,14.7034255751235,FY0
2041,003230.KS,5410202014,18.923,18.9234202679213,FY0
2052,004690.KS,5910201011,3.581,3.58145911339091,FY0
2056,004980.KS,5120201012,-6.565,-6.57882907757528,FY0
2061,003410.KS,5120201010,7.867,7.86675417152726,FY0
2063,010950.KS,5010203010,27.203,27.2033804584439,FY0
2064,2292.T,5410202028,10.29,10.097922139957,FY0
2069,1101.TW,5120201012,2.56,2.41650148854692,FY0
2076,0661.HK,5120105016,-104.66,3.64619393372744,FY0
2080,004800.KS,5440101010,2.416,0.604414073706576,FY0
2082,9715.T,5220304010,14.6,14.5695976196307,FY0
2092,006980.KS,5410201024,-3.572,0.072978140978612,FY0
2098,2815.T,5410202026,5.9,5.90523338718514,FY0
2103,0182.HK,5910102012,11.44,11.4293538968545,FY0
2106,0730.HK,5120102016,71.545,1.06723976004535,FY0
2107,0517.HK,5210205010,4.6,4.37557568885355,FY0
2108,2014.TW,5120102013,-5.0,-4.99663397043724,FY0
2114,0497.HK,6010101010,2.33,2.32512992153707,FY0
2124,6908.T,5210203013,11.38,8.60697753891081,FY0
2125,2015.TW,5120102010,14.007,14.0065081559764,FY0
2128,601975.SS,5010303014,21.78,21.774096111478,FY0
2129,600362.SS,5120105010,8.339,8.31036740606168,FY0
2130,600075.SS,5110101011,8.45,7.89220212694137,FY0
2134,600082.SS,6010101040,8.858,0.577584388153626,FY0
2136,000751.SZ,5120105016,2.22,2.18910164675637,FY0
2139,600101.SS,5910101021,6.14,5.94200484231102,FY0
2140,600103.SS,5130102011,0.2903,5.50503493975828,FY0
2144,000762.SZ,5120105010,36.8,30.7643366136172,FY0
2145,000785.SZ,6010101030,8.46,8.45356898323809,FY0
2148,011790.KS,5110101010,-3.669,6.68330771112857,FY0
2149,600098.SS,5010101012,5.571,5.58338841390859,FY0
2156,029460.KS,5220102017,67.41,14.4661821725241,FY0
2168,017890.KQ,5110101010,14.807,6.95570907622415,FY0
2178,009540.KS,5210205010,-2.216,-2.21699770753402,FY0
2206,9037.T,5240503010,9.937,9.93708749336968,FY0
2210,018670.KS,5010203013,23.73,11.5326531995825,FY0
2212,600128.SS,5220201010,7.404,1.84408784538392,FY0
2214,000069.SZ,6010101010,-14.54,-14.5897938754089,FY0
2215,000789.SZ,5120201012,5.19,4.99511259541868,FY0
2216,1220.HK,5220102010,9.136,-4.23351943061538,FY0
2217,600111.SS,5120101016,33.67,33.3274575638414,FY0
2221,600110.SS,5120105016,6.969,6.85183003067662,FY0
2229,600585.SS,5120201012,8.509,8.49750418463507,FY0
2232,1762.T,5220102010,6.0,6.04761675416205,FY0
2233,2616.TW,5240503012,6.738,5.73926306047956,FY0
2240,1125.HK,6010101010,4.8785,-4.27033735732314,FY0
2244,033500.KQ,5110101010,5.795,5.7949695656168,FY0
2256,000803.SZ,5220301012,6.32,6.29688046906821,FY0
2258,000876.SZ,5410201024,-4.65,-5.60885137469117,FY0
2260,1722.TW,5110102011,5.049,5.05190253928002,FY0
2262,600188.SS,5010101010,38.67,38.3856265748056,FY0
2263,000807.SZ,5120103011,22.379,22.4599633550967,FY0
2264,9926.TW,5910201011,13.6888,12.6900250940149,FY0
2265,006650.KS,5110101011,-7.661,-7.66125749476658,FY0
2272,002990.KS,5220102010,3.542,3.54223255681258,FY0
2273,1617.TW,5210203012,-11.217,2.52013023250709,FY0
2276,1725.TW,5110101011,15.0792,5.96215516932576,FY0
2278,000120.KS,5240503010,11.599,5.40904677905389,FY0
2283,600125.SS,5240503011,5.03,5.03229672025422,FY0
2286,600150.SS,5210205010,0.37,0.370166332468371,FY0
2287,0754.HK,6010101010,9.249,9.24886300621832,FY0
2290,000811.SZ,5210203015,8.759,8.74390549464331,FY0
2293,000878.SZ,5120105016,16.089,16.0927628325133,FY0
2295,000065.SZ,5220102010,8.98,9.09807447884254,FY0
2302,600153.SS,5220201010,13.259,13.2555457925242,FY0
2303,1618.TW,5210203012,-3.614,5.80885570855526,FY0
2304,600170.SS,5220102010,3.33,2.85601277595672,FY0
2306,600160.SS,5110101010,16.53,16.2071665566362,FY0
2307,2546.TW,5220102015,25.032,27.2290182194046,FY0
2308,000820.SZ,5220102010,38.42,-20.401175384018,FY0
2313,8871.T,6010101050,5.5,5.4591476244827,FY0
2318,000830.SZ,5110101010,17.891,17.3511309466802,FY0
2319,600186.SS,5410202026,0.774,3.27623691281927,FY0
2320,000301.SZ,5110101010,6.929,1.67115167446498,FY0
2321,2375.TW,5210203013,7.049,7.05439528436984,FY0
2322,000881.SZ,5110101010,3.1,3.13541162370935,FY0
2323,000831.SZ,5120105016,13.779,14.7995230883263,FY0
2324,2421.TW,5210203010,22.76,22.7623614025826,FY0
2326,0166.HK,5120108010,-12.645,23.5971243209962,FY0
2328,2413.TW,5210203013,-2.3911,13.489994001924,FY0
2330,6328.T,5220301011,11.6,11.5532118887824,FY0
2335,9958.TW,5220102010,5.179,5.18743617322174,FY0
2336,1723.TW,5110101010,22.19,22.1926909346427,FY0
2341,000895.SZ,5410202016,25.17,24.8622777976288,FY0
2343,002380.KS,5110101010,0.667,0.667048224335968,FY0
2344,2030.TW,5120102013,14.562,14.5619057217506,FY0
2345,600123.SS,5010101010,22.57,22.4394316288715,FY0
2346,000893.SZ,5110102011,27.559,27.548935130497,FY0
2350,000877.SZ,5120201012,5.71,5.70861363635617,FY0
2354,5371.TWO,5210203013,10.512,10.5118018279587,FY0
2357,600167.SS,5910301013,9.51,9.69247844556223,FY0
2361,600266.SS,6010101010,-3.719,-5.51999014756696,FY0
2363,000928.SZ,5220102010,9.92,9.89328959062127,FY0
2364,600007.SS,6010101010,12.55,12.5523985025382,FY0
2365,600206.SS,5120105016,7.54,7.39682970692227,FY0
2366,000885.SZ,5220301010,17.41,17.0938574857242,FY0
2369,000902.SZ,5110102011,15.83,15.4429986065181,FY0
2372,000897.SZ,6010101050,2.158,12.8815747533358,FY0
2375,1224.HK,6010101010,-2.604,-11.6425302128316,FY0
2376,2542.TW,6010101010,8.771,8.77057029227842,FY0
2382,6505.TW,5010203010,4.309,4.30556725667088,FY0
2383,600193.SS,5120102011,30.3239,1.97119552614431,FY0
2384,000911.SZ,5410202022,-170.2,-98.4382295333777,FY0
2387,2433.TW,5220304019,15.5349,13.7188337640625,FY0
2390,600141.SS,5110101010,34.299,31.9878805846791,FY0
2394,600027.SS,5910102010,0.79,-2.06419484752979,FY0
2396,000906.SZ,5120102016,24.48,24.1613161274966,FY0
2397,000923.SZ,5120102011,7.839,7.8380838134887,FY0
2399,000090.SZ,5220102010,14.759,18.1111275806155,FY0
2401,000932.SZ,5120102013,13.38,13.1952581225758,FY0
2402,006840.KS,5110101010,13.949,-10.603184549179,FY0
2406,000933.SZ,5120103010,59.59,59.1612456816462,FY0
2410,000937.SZ,5010101010,21.19,20.8856995869437,FY0
2415,0855.HK,5910301011,14.08,14.0761761272833,FY0
2420,2034.TW,5120102013,5.23,5.23033022765594,FY0
2429,000953.SZ,5110102011,-37.797,-73.6320544008724,FY0
2437,037400.KQ,5210203014,3.524,6.13973373742164,FY0
2439,600219.SS,5120103011,7.99,7.88033165360046,FY0
2468,8009.HK,5010203013,1.168,-0.35133893654794,FY0
2471,600230.SS,5110101010,10.63,11.2150098079932,FY0
2476,000970.SZ,5210203010,14.779,14.7199684262441,FY0
2477,600008.SS,5910301010,11.529,14.7922630939483,FY0
2484,0436.HK,5220301012,9.0,0.713616755521258,FY0
2488,600256.SS,5010201010,45.05,45.120439194756,FY0
2489,600259.SS,5120105015,7.51,8.70145284495742,FY0
2493,000975.SZ,5120108010,10.519,10.5187656742838,FY0
2494,4763.T,5220304010,22.2,22.2179389661293,FY0
2501,600300.SS,5410202010,2.4904,,FY0
2503,000990.SZ,5110101010,1.189,,FY0
2506,2548.TW,6010101010,15.71,,FY0
2507,2651.T,5430102012,8.9,,FY0
2508,600261.SS,5210203014,12.91,,FY0
2512,8095.HK,5120102016,-7.3242,,FY0
2513,000983.SZ,5010101010,38.57,,FY0
2517,2659.T,5430102010,5.8,,FY0
2518,600298.SS,5410202026,16.399,,FY0
2524,600293.SS,5110101017,-10.1234,,FY0
2527,5457.TWO,5710401014,19.35,,FY0
2528,000155.SZ,5910101010,14.12,,FY0
2539,600366.SS,5120105016,6.48,,FY0
2547,600281.SS,5120105016,1.258,,FY0
2553,049770.KS,5410202028,10.795,,FY0
2554,4825.T,5220304010,13.7,,FY0
2557,000998.SZ,5410201011,-17.24,,FY0
2560,0698.HK,5210203010,1.75,,FY0
2563,600328.SS,5110101010,19.803,,FY0
2564,600323.SS,5220301012,10.259,,FY0
2565,600339.SS,5220102020,2.83,,FY0
2567,600399.SS,5120102013,3.299,,FY0
2568,600388.SS,5220301010,11.269,,FY0
2569,600309.SS,5110101010,22.35,,FY0
2570,600378.SS,5110101010,15.119,,FY0
2571,600389.SS,5110102012,55.7,,FY0
2583,042660.KS,5210205010,-117.789,,FY0
2584,600305.SS,5410202026,6.28,,FY0
2589,600010.SS,5120102013,-1.382,,FY0
2591,600376.SS,6010101010,-2.66,,FY0
2600,047040.KS,5220102010,14.553,,FY0
2601,047050.KS,5220201010,15.791,,FY0
2603,600383.SS,6010101010,9.56,,FY0
2604,2688.HK,5910201011,15.679,,FY0
2606,1083.HK,5910201011,4.351,,FY0
2608,051910.KS,5110101011,16.71,,FY0
2609,4368.T,5110101010,17.4,,FY0
2615,600528.SS,5220102010,7.53,,FY0
2616,600395.SS,5010101010,22.225,,FY0
2623,600419.SS,5410202019,8.57,,FY0
2624,600530.SS,5410202025,-15.562,,FY0
2625,4290.T,5220304010,14.5,,FY0
2633,031440.KS,5430102011,-1.867,,FY0
2638,600346.SS,5110101010,16.339,,FY0
2640,021320.KQ,5220102010,0.994,,FY0
2645,600596.SS,5110102012,29.03,,FY0
2650,0818.HK,5220304027,6.575,,FY0
2654,003670.KS,5120201010,4.867,,FY0
2656,6121.TWO,5210203011,21.85,,FY0
2661,2935.T,5410202015,6.72,,FY0
2664,600361.SS,5120103012,19.63,,FY0
2665,2119.HK,5410202010,13.9,,FY0
2666,8117.HK,5910201011,77.24,,FY0
2667,600567.SS,5130102011,-14.76,,FY0
2693,8935.TWO,5110101011,3.156,,FY0
2703,600583.SS,5220102010,6.25,,FY0
2707,5726.T,5120105010,15.4,,FY0
2709,5903.TWO,5430102012,27.21,,FY0
2712,600509.SS,5910101012,-3.42,,FY0
2713,2613.T,5410202020,1.0,,FY0
2714,5534.TW,6010101010,14.462,,FY0
2718,600598.SS,5410201022,13.64,,FY0
2723,600456.SS,5120105016,9.109,,FY0
2724,600486.SS,5110102012,23.12,,FY0
2728,054210.KQ,5210203011,23.006,,FY0
2734,600496.SS,5120102010,9.109,,FY0
2736,600580.SS,5210203010,9.27,,FY0
2738,060150.KQ,5220301010,6.446,,FY0
2744,600426.SS,5110101010,25.579,,FY0
2746,3090.TW,5210203020,22.535,,FY0
2750,0954.HK,5110101010,22.726,,FY0
2751,8905.T,6010101030,3.0,,FY0
2759,6223.TWO,5210203013,10.699,,FY0
2761,058610.KQ,5210203018,9.682,,FY0
2763,2742.T,5430102012,11.9,,FY0
2764,600515.SS,6010101010,8.71,,FY0
2765,600586.SS,5110101017,6.549,,FY0
2767,2325.T,5220301013,7.8,,FY0
2768,600597.SS,5410202019,4.57,,FY0
2769,600516.SS,5210203013,5.88,,FY0
2775,2331.T,5220304010,7.8,,FY0
2776,000875.SZ,5910101010,6.209,,FY0
2778,069260.KS,5110101010,11.195,,FY0
2779,2337.T,6010101010,9.2,,FY0
2781,SUWN.PK,5410202010,-2.6,,FY0
2783,600549.SS,5120105010,15.04,,FY0
2786,600353.SS,5210203010,4.501,,FY0
